=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:26:29
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,2.5
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,2.5
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1016
Средняя доходность %,4.00
Медианная доходность %,1.29
Win rate %,65.5
Profit factor,5.30
Sharpe,2.46
Макс просадка %,50.12
Общая доходность %,1995110065.19
CAGR %,0.00
Макс выигрыш %,122.29
Макс проигрыш %,-28.12
Ср. выигрыш %,7.54
Ср. проигрыш %,2.69
Макс серия побед,18
Макс серия потерь,5
Ср. удержание дней,4.8
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
604,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
605,TUZA,S2,ULTRA,7.42,3.07,2022-08-15,2022-08-16,2022-08-18,92.65,92.85,0.22,2,rotate_atr20
606,TORS,S2,BASE,2.65,3.46,2022-08-15,2022-08-16,2022-08-23,0.28,0.29,2.88,5,ts_extend
607,USBN,S2,BASE,3.04,5.68,2022-08-17,2022-08-18,2022-08-25,0.08,0.08,2.07,5,ts_extend
608,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
609,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-26,1462.34,1467.65,0.36,3,rotate_atr20
610,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
611,YAKG,S2,BASE,3.16,3.66,2022-08-25,2022-08-26,2022-09-02,118.29,120.94,2.24,5,ts_extend
612,AFLT,S1,BASE,3.58,1.78,2022-08-26,2022-08-29,2022-09-05,29.45,30.62,3.97,5,ts_extend
613,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-12,1091.74,1112.30,1.88,6,ts_extend
614,SNGS,S1,ULTRA,8.25,2.54,2022-09-02,2022-09-05,2022-09-13,27.39,26.85,-1.96,6,ts_extend
615,SARE,S2,BASE,2.75,3.54,2022-09-09,2022-09-12,2022-09-19,0.12,0.12,-1.22,5,ts_extend
616,PIKK,S1,BASE,3.39,2.87,2022-09-12,2022-09-13,2022-09-20,804.69,806.83,0.27,5,ts_extend
617,JNOSP,S2,ULTRA,8.86,3.85,2022-09-16,2022-09-19,2022-09-26,11.28,8.11,-28.12,5,cat_stop
618,GEMA,S2,BASE,3.06,5.02,2022-10-12,2022-10-13,2022-10-20,87.14,85.78,-1.56,5,ts_extend
619,TGKBP,S2,BASE,3.15,6.16,2022-10-12,2022-10-13,2022-10-20,0.01,0.01,0.92,5,ts_extend
620,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
621,SVAV,S2,BASE,2.93,3.76,2022-10-26,2022-10-27,2022-11-03,215.34,216.57,0.57,5,ts_extend
622,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-09,14.42,16.17,12.14,1,rotate_atr20
623,SARE,S2,BASE,3.98,3.92,2022-11-07,2022-11-08,2022-11-15,0.12,0.13,2.38,5,ts_extend
624,LNZL,S2,BASE,3.22,6.76,2022-11-08,2022-11-09,2022-11-16,18038.82,18507.14,2.60,5,ts_extend
625,SIBN,S1,BASE,3.42,2.56,2022-11-11,2022-11-14,2022-11-21,458.93,464.65,1.25,5,ts_extend
626,LNZLP,S2,BASE,2.57,4.62,2022-11-17,2022-11-18,2022-11-25,1592.54,2200.18,38.16,5,ts_extend
627,LSNGP,S2,BASE,3.85,2.24,2022-11-24,2022-11-25,2022-11-29,142.73,128.84,-9.73,2,rotate_atr20
628,LSNG,S2,STRONG,5.55,3.18,2022-11-24,2022-11-25,2022-12-05,8.05,8.11,0.77,6,ts_extend
629,RGSS,S2,BASE,3.12,5.65,2022-11-28,2022-11-29,2022-12-06,0.18,0.19,3.46,5,ts_extend
630,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
631,SFIN,S2,BASE,3.43,2.36,2022-12-02,2022-12-05,2022-12-12,475.56,490.83,3.21,5,ts_extend
632,ROLO,S2,BASE,3.53,4.75,2022-12-05,2022-12-06,2022-12-13,0.83,0.84,0.53,5,ts_extend
633,TRMK,S2,BASE,3.15,2.73,2022-12-14,2022-12-15,2022-12-20,81.29,79.69,-1.97,3,rotate_atr20
634,LSNG,S2,BASE,2.57,6.29,2022-12-14,2022-12-15,2022-12-22,9.98,13.39,34.20,5,ts_extend
635,GTRK,S2,BASE,3.71,5.91,2022-12-19,2022-12-20,2022-12-27,43.67,46.81,7.19,5,ts_extend
636,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
637,RTSB,S2,BASE,2.66,2.77,2022-12-26,2022-12-27,2023-01-04,0.60,0.60,-0.74,5,ts_extend
638,SIBN,S1,BASE,3.20,1.82,2022-12-28,2022-12-29,2023-01-06,460.49,453.31,-1.56,5,ts_extend
639,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
640,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-05,0.19,0.18,-1.66,2,rotate_atr20
641,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
642,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
643,AFLT,S1,BASE,3.00,1.53,2023-01-09,2023-01-10,2023-01-17,26.76,28.51,6.52,5,ts_extend
644,YRSB,S2,BASE,4.30,1.91,2023-01-11,2023-01-12,2023-01-17,188.30,183.71,-2.44,3,rotate_atr20
645,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
646,KUZB,S2,BASE,2.53,5.70,2023-01-16,2023-01-17,2023-01-24,0.02,0.02,0.15,5,ts_extend
647,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
648,TGKA,S2,BASE,3.48,2.03,2023-01-23,2023-01-24,2023-01-31,0.01,0.01,-1.39,5,ts_extend
649,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
650,AQUA,S2,BASE,2.95,1.48,2023-01-30,2023-01-31,2023-02-01,620.99,611.02,-1.61,1,rotate_atr20
651,OKEY,S2,ULTRA,8.76,3.04,2023-01-30,2023-01-31,2023-02-02,27.30,26.95,-1.31,2,rotate_atr20
652,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-08,47.38,47.67,0.63,5,rotate_atr20
653,CHMF,S1,BASE,2.90,2.04,2023-02-01,2023-02-02,2023-02-09,998.80,1031.67,3.29,5,ts_extend
654,ZVEZ,S2,STRONG,5.46,5.27,2023-02-01,2023-02-02,2023-02-10,4.55,4.60,1.22,6,ts_extend
655,OMZZP,S2,BASE,3.03,6.34,2023-02-07,2023-02-08,2023-02-15,7506.99,7390.05,-1.56,5,ts_extend
656,STSB,S2,BASE,2.89,3.56,2023-02-10,2023-02-13,2023-02-20,0.89,0.88,-0.61,5,ts_extend
657,CBOM,S1,BASE,3.19,2.95,2023-02-20,2023-02-21,2023-03-01,7.27,7.29,0.31,5,max_hold
658,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
659,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
660,WUSH,S2,BASE,3.00,4.53,2023-03-07,2023-03-09,2023-03-16,197.00,200.82,1.94,5,ts_extend
661,SNGSP,S1,BASE,2.65,1.59,2023-03-15,2023-03-16,2023-03-23,28.07,29.09,3.61,5,ts_extend
662,OGKB,S2,BASE,3.14,2.12,2023-03-15,2023-03-16,2023-03-21,0.65,0.65,0.38,3,rotate_atr20
663,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
664,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
665,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
666,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-03-29,31.56,31.41,-0.46,1,rotate_atr20
667,LIFE,S1,BASE,3.04,3.17,2023-03-27,2023-03-28,2023-04-04,7.34,9.06,23.36,5,ts_extend
668,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
669,MTLR,S1,BASE,3.23,2.96,2023-03-28,2023-03-29,2023-04-05,156.03,156.74,0.46,5,ts_extend
670,MRKK,S2,BASE,3.64,3.43,2023-03-30,2023-03-31,2023-04-07,14.82,16.24,9.57,5,ts_extend
671,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
672,VTBR,S1,STRONG,5.13,2.49,2023-04-03,2023-04-04,2023-04-12,102.01,100.33,-1.65,6,ts_extend
673,MISBP,S2,STRONG,5.32,4.52,2023-04-06,2023-04-07,2023-04-17,31.05,34.48,11.06,6,ts_extend
674,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
675,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
676,MTLRP,S1,BASE,2.66,2.64,2023-04-17,2023-04-18,2023-04-25,220.30,226.91,3.00,5,ts_extend
677,PRMB,S2,BASE,3.22,2.37,2023-04-17,2023-04-18,2023-04-19,41666.56,41733.12,0.16,1,rotate_atr20
678,MGTSP,S2,BASE,3.48,4.57,2023-04-17,2023-04-18,2023-04-25,1488.38,1472.70,-1.05,5,ts_extend
679,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
680,UPRO,S1,STRONG,5.46,2.73,2023-04-24,2023-04-25,2023-05-04,2.14,2.21,3.18,6,ts_extend
681,LSRG,S2,ULTRA,7.54,1.97,2023-04-24,2023-04-25,2023-05-04,567.71,596.10,5.00,6,ts_extend
682,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
683,MRKP,S2,BASE,3.52,4.37,2023-05-03,2023-05-04,2023-05-12,0.22,0.22,-1.00,5,ts_extend
684,LSNGP,S2,BASE,3.26,2.71,2023-05-11,2023-05-12,2023-05-19,164.16,175.13,6.68,5,ts_extend
685,BANEP,S1,BASE,3.12,3.67,2023-05-12,2023-05-15,2023-05-22,1282.05,1505.18,17.40,5,ts_extend
686,GEMA,S2,BASE,2.84,1.95,2023-05-19,2023-05-22,2023-05-29,97.36,95.93,-1.46,5,ts_extend
687,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
688,HYDR,S2,BASE,2.93,1.84,2023-05-29,2023-05-30,2023-06-06,0.85,0.88,3.29,5,ts_extend
689,LSNGP,S2,BASE,2.73,2.64,2023-06-05,2023-06-06,2023-06-14,206.58,222.14,7.53,5,max_hold
690,OZON,S1,BASE,2.51,2.87,2023-06-06,2023-06-07,2023-06-15,1949.61,2012.16,3.21,5,ts_extend
691,JNOSP,S2,BASE,2.58,4.32,2023-06-13,2023-06-14,2023-06-21,15.36,15.16,-1.33,5,ts_extend
692,TATNP,S1,BASE,2.79,1.89,2023-06-15,2023-06-16,2023-06-21,507.91,498.90,-1.77,3,rotate_atr20
693,TATN,S1,BASE,3.20,1.91,2023-06-15,2023-06-16,2023-06-22,512.52,503.49,-1.76,4,rotate_atr20
694,KMAZ,S1,BASE,3.80,4.12,2023-06-20,2023-06-21,2023-06-28,212.04,212.54,0.23,5,ts_extend
695,MAGEP,S2,ULTRA,9.25,3.87,2023-06-20,2023-06-21,2023-06-29,4.74,4.73,-0.25,6,ts_extend
696,RNFT,S1,BASE,2.82,3.94,2023-06-21,2023-06-22,2023-06-29,149.54,147.96,-1.06,5,ts_extend
697,MTSS,S1,BASE,2.82,1.82,2023-06-27,2023-06-28,2023-07-05,305.94,304.19,-0.57,5,ts_extend
698,PMSBP,S2,BASE,4.94,3.42,2023-06-28,2023-06-29,2023-07-06,170.27,186.06,9.27,5,ts_extend
699,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
700,RUAL,S1,BASE,2.70,1.89,2023-07-05,2023-07-06,2023-07-13,41.47,41.08,-0.94,5,ts_extend
701,NKNC,S2,BASE,3.00,3.09,2023-07-05,2023-07-06,2023-07-12,126.20,122.40,-3.01,4,rotate_atr20
702,ENPG,S2,BASE,4.03,3.50,2023-07-05,2023-07-06,2023-07-13,489.18,486.90,-0.47,5,ts_extend
703,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
704,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.32,7.89,6,ts_extend
705,LENT,S2,BASE,3.36,2.60,2023-07-12,2023-07-13,2023-07-20,789.76,795.41,0.72,5,ts_extend
706,BSPB,S1,BASE,3.23,1.79,2023-07-13,2023-07-14,2023-07-18,187.30,193.69,3.41,2,rotate_atr20
707,ENPG,S1,STRONG,6.61,3.34,2023-07-17,2023-07-18,2023-07-26,524.44,528.74,0.82,6,ts_extend
708,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-28,328.57,337.51,2.72,6,ts_extend
709,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-24,12.78,13.46,5.31,2,rotate_atr20
710,RTSB,S2,STRONG,5.47,5.54,2023-07-19,2023-07-20,2023-07-28,2.25,3.05,35.14,6,ts_extend
711,RBCM,S2,STRONG,5.19,4.11,2023-07-21,2023-07-24,2023-08-01,4.71,4.86,3.34,6,ts_extend
712,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
713,GAZAP,S2,ULTRA,9.58,2.65,2023-07-27,2023-07-28,2023-08-02,562.40,576.08,2.43,3,rotate_atr20
714,SIBN,S1,BASE,3.47,1.75,2023-07-31,2023-08-01,2023-08-04,585.99,578.97,-1.20,3,rotate_atr20
715,BISVP,S2,BASE,4.32,2.74,2023-07-31,2023-08-01,2023-08-04,12.60,12.25,-2.78,3,rotate_atr20
716,NNSB,S2,BASE,2.81,5.37,2023-08-01,2023-08-02,2023-08-09,5518.82,9719.42,76.11,5,max_hold
717,FLOT,S1,STRONG,5.59,2.49,2023-08-02,2023-08-03,2023-08-11,109.21,110.03,0.75,6,ts_extend
718,NMTP,S1,ULTRA,8.12,3.37,2023-08-03,2023-08-04,2023-08-14,13.08,17.10,30.80,6,ts_extend
719,NNSBP,S2,BASE,2.68,4.65,2023-08-03,2023-08-04,2023-08-11,2471.95,4583.47,85.42,5,ts_extend
720,YKENP,S2,ULTRA,7.88,3.81,2023-08-08,2023-08-09,2023-08-10,0.90,0.65,-28.12,1,cat_stop
721,MDMG,S2,ULTRA,7.23,3.86,2023-08-09,2023-08-10,2023-08-18,772.73,771.40,-0.17,6,ts_extend
722,SIBN,S1,BASE,2.56,2.31,2023-08-10,2023-08-11,2023-08-16,631.16,633.98,0.45,3,rotate_atr20
723,GEMA,S2,ULTRA,7.29,1.36,2023-08-10,2023-08-11,2023-08-14,107.82,105.68,-1.99,1,rotate_atr20
724,TRMK,S1,BASE,3.36,3.99,2023-08-11,2023-08-14,2023-08-21,238.36,245.32,2.92,5,ts_extend
725,CNTLP,S2,STRONG,6.58,3.92,2023-08-11,2023-08-14,2023-08-22,15.14,15.68,3.53,6,ts_extend
726,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
727,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
728,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
729,PAZA,S2,BASE,3.40,6.22,2023-08-22,2023-08-23,2023-08-30,23016.77,25102.77,9.06,5,ts_extend
730,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-07,2.38,2.56,7.42,5,ts_extend
731,MSRS,S2,STRONG,7.04,3.57,2023-08-30,2023-08-31,2023-09-04,1.45,1.42,-1.60,2,rotate_atr20
732,TUZA,S2,BASE,3.57,4.31,2023-08-30,2023-08-31,2023-09-07,193.31,257.92,33.42,5,ts_extend
733,YKENP,S2,BASE,3.26,12.80,2023-09-01,2023-09-04,2023-09-11,0.82,0.86,4.29,5,ts_extend
734,NKNCP,S2,ULTRA,9.77,2.60,2023-09-06,2023-09-07,2023-09-15,90.28,91.65,1.51,6,ts_extend
735,TRNFP,S2,BASE,2.65,2.59,2023-09-11,2023-09-12,2023-09-19,1498.89,1492.88,-0.40,5,ts_extend
736,APTK,S2,BASE,3.28,5.44,2023-09-19,2023-09-20,2023-09-27,17.08,17.62,3.17,5,ts_extend
737,NLMK,S1,BASE,2.78,2.97,2023-09-20,2023-09-21,2023-09-28,199.32,206.63,3.67,5,ts_extend
738,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-04,57.03,55.34,-2.96,2,rotate_atr20
739,SNGS,S1,BASE,3.32,2.65,2023-09-29,2023-10-02,2023-10-09,32.64,33.64,3.07,5,ts_extend
740,ABIO,S1,ULTRA,7.65,5.55,2023-10-03,2023-10-04,2023-10-12,121.49,123.04,1.28,6,ts_extend
741,BANEP,S1,BASE,3.42,3.01,2023-10-06,2023-10-09,2023-10-16,1492.38,1565.23,4.88,5,ts_extend
742,KBSB,S2,BASE,3.22,5.26,2023-10-16,2023-10-17,2023-10-24,868.39,897.79,3.39,5,ts_extend
743,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
744,MTLR,S1,BASE,4.65,2.86,2023-10-19,2023-10-20,2023-10-27,255.63,292.53,14.44,5,ts_extend
745,OMZZP,S2,ULTRA,7.93,3.59,2023-10-23,2023-10-24,2023-11-01,22160.40,23844.03,7.60,6,ts_extend
746,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
747,VLHZ,S2,BASE,2.89,4.84,2023-11-06,2023-11-07,2023-11-14,321.71,231.26,-28.12,5,cat_stop
748,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
749,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
750,SAGOP,S2,BASE,2.93,5.62,2023-11-14,2023-11-15,2023-11-22,3.67,3.74,1.77,5,ts_extend
751,OZON,S1,BASE,2.84,2.33,2023-11-20,2023-11-21,2023-11-28,2995.28,2969.51,-0.86,5,ts_extend
752,BANE,S1,BASE,2.82,3.21,2023-11-21,2023-11-22,2023-11-29,2339.24,2398.05,2.51,5,ts_extend
753,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
754,ALRS,S1,BASE,3.57,2.38,2023-12-08,2023-12-11,2023-12-18,70.73,72.00,1.79,5,ts_extend
755,SFIN,S2,BASE,2.51,3.06,2023-12-13,2023-12-14,2023-12-21,519.43,530.60,2.15,5,ts_extend
756,PHOR,S1,BASE,3.20,1.62,2023-12-22,2023-12-25,2024-01-03,6678.67,6652.34,-0.39,5,max_hold
757,GMKN,S2,BASE,2.69,1.68,2023-12-25,2023-12-26,2024-01-04,163.86,162.70,-0.71,5,max_hold
758,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
759,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
760,KRSBP,S2,BASE,3.45,3.88,2024-01-05,2024-01-08,2024-01-09,18.57,18.45,-0.64,1,rotate_atr20
761,CHMK,S2,ULTRA,9.24,4.29,2024-01-05,2024-01-08,2024-01-11,10041.04,10168.70,1.27,3,rotate_atr20
762,STSB,S2,BASE,4.16,6.25,2024-01-08,2024-01-09,2024-01-16,2.67,2.96,10.69,5,max_hold
763,DZRD,S2,STRONG,7.05,8.10,2024-01-10,2024-01-11,2024-01-19,5809.28,5973.15,2.82,6,ts_extend
764,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-17,1563.90,1557.70,-0.40,3,rotate_atr20
765,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
766,JNOS,S2,ULTRA,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.19,3.87,6,ts_extend
767,SOFL,S1,BASE,3.34,3.26,2024-01-16,2024-01-17,2024-01-24,168.67,167.06,-0.96,5,ts_extend
768,VJGZ,S2,ULTRA,8.94,4.60,2024-01-18,2024-01-19,2024-01-29,2497.99,2480.48,-0.70,6,ts_extend
769,VKCO,S1,BASE,3.27,2.41,2024-01-22,2024-01-23,2024-01-30,656.85,676.30,2.96,5,ts_extend
770,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
771,MRKK,S2,ULTRA,7.60,2.70,2024-01-23,2024-01-24,2024-01-25,31.03,29.37,-5.34,1,rotate_atr20
772,KLSB,S2,STRONG,5.82,4.07,2024-01-24,2024-01-25,2024-02-02,36.18,37.04,2.38,6,ts_extend
773,LENT,S2,ULTRA,7.90,2.08,2024-01-26,2024-01-29,2024-01-31,729.16,746.80,2.42,2,rotate_atr20
774,HYDR,S1,ULTRA,7.27,1.68,2024-01-29,2024-01-30,2024-02-06,0.79,0.78,-1.92,5,rotate_atr20
775,RUSI,S2,BASE,2.90,5.71,2024-01-30,2024-01-31,2024-02-07,133.01,132.90,-0.09,5,ts_extend
776,MTLRP,S1,BASE,3.42,2.91,2024-01-31,2024-02-01,2024-02-08,395.68,406.57,2.75,5,ts_extend
777,MVID,S1,BASE,2.71,2.53,2024-02-05,2024-02-06,2024-02-13,206.93,205.65,-0.62,5,ts_extend
778,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
779,RENI,S1,BASE,3.25,2.64,2024-02-07,2024-02-08,2024-02-15,98.32,102.40,4.15,5,max_hold
780,GEMA,S2,BASE,4.23,2.77,2024-02-01,2024-02-08,2024-02-15,156.10,247.73,58.70,5,ts_extend
781,SOFL,S1,BASE,3.63,2.23,2024-02-12,2024-02-13,2024-02-20,174.58,175.92,0.77,5,ts_extend
782,PIKK,S1,BASE,3.36,2.22,2024-02-15,2024-02-16,2024-02-26,880.51,866.79,-1.56,5,ts_extend
783,VTBR,S1,BASE,3.48,1.72,2024-02-19,2024-02-20,2024-02-28,118.06,117.39,-0.57,5,ts_extend
784,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
785,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
786,PIKK,S1,BASE,3.80,3.26,2024-02-28,2024-02-29,2024-03-07,878.90,907.64,3.27,5,ts_extend
787,EELT,S2,BASE,2.77,4.55,2024-03-06,2024-03-07,2024-03-15,26.14,28.78,10.11,5,ts_extend
788,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
789,PRMB,S2,BASE,2.84,1.69,2024-03-14,2024-03-15,2024-03-22,37259.52,37801.82,1.46,5,ts_extend
790,POSI,S1,BASE,2.60,2.76,2024-03-18,2024-03-19,2024-03-26,2678.48,2703.42,0.93,5,ts_extend
791,WUSH,S1,BASE,3.25,2.67,2024-03-18,2024-03-19,2024-03-26,313.48,344.55,9.91,5,ts_extend
792,FESH,S1,BASE,4.83,2.91,2024-03-25,2024-03-26,2024-04-02,94.51,96.47,2.08,5,ts_extend
793,CARM,S2,BASE,4.18,1.73,2024-03-25,2024-03-26,2024-03-27,2.49,2.53,1.89,1,rotate_atr20
794,VJGZP,S2,BASE,3.78,2.88,2024-03-25,2024-03-26,2024-04-01,1351.16,1616.41,19.63,4,rotate_atr20
795,WTCMP,S2,ULTRA,8.25,6.88,2024-03-26,2024-03-27,2024-04-04,11.84,12.26,3.52,6,ts_extend
796,RBCM,S2,BASE,3.19,5.98,2024-03-29,2024-04-01,2024-04-08,14.97,19.53,30.47,5,ts_extend
797,SNGS,S1,BASE,4.05,1.91,2024-04-01,2024-04-02,2024-04-08,30.94,31.65,2.31,4,rotate_atr20
798,UGLD,S1,BASE,4.86,2.47,2024-04-01,2024-04-02,2024-04-09,0.94,1.01,7.20,5,max_hold
799,ABIO,S2,STRONG,5.21,2.92,2024-04-03,2024-04-04,2024-04-12,117.09,121.62,3.88,6,ts_extend
800,RNFT,S1,BASE,3.01,4.03,2024-04-05,2024-04-08,2024-04-15,270.73,282.23,4.25,5,ts_extend
801,MSTT,S2,BASE,2.74,2.64,2024-04-05,2024-04-08,2024-04-15,226.66,224.55,-0.93,5,ts_extend
802,ROLO,S1,BASE,3.48,3.04,2024-04-08,2024-04-09,2024-04-16,1.28,1.32,3.53,5,ts_extend
803,AVAN,S2,BASE,4.60,2.14,2024-04-11,2024-04-12,2024-04-17,977.56,970.44,-0.73,3,rotate_atr20
804,RDRB,S2,BASE,4.42,4.57,2024-04-12,2024-04-15,2024-04-22,210.34,211.65,0.63,5,ts_extend
805,SNGS,S1,BASE,3.18,2.77,2024-04-15,2024-04-16,2024-04-23,32.99,35.34,7.12,5,ts_extend
806,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
807,RTSBP,S2,BASE,2.86,6.98,2024-04-23,2024-04-24,2024-04-30,2.49,2.54,2.16,5,ts_extend
